X,Y,X,Y,id,name,address,phone,province,city,lon,lat
13542616.2896961,2834198.23783627,13542616.2896961,2834198.23783627,91CA6505B1C44C6F,宜兰县三星乡乡民代表会,三星乡成功路67-7号,03-9892040,台湾省,宜兰县,121.655392,24.661286
13542431.9446193,2834701.68800865,13542431.9446193,2834701.68800865,404865878183DDCD,宜兰县三星乡公所,三星乡成功路67号,03-9892018,台湾省,宜兰县,121.653736,24.665396
13409111.2696657,2706021.77341961,13409111.2696657,2706021.77341961,C0C405828517E8CC,育乐公园,台湾省嘉义县,,台湾省,嘉义县,120.456096,23.610538
13554570.2218954,2842685.12230184,13554570.2218954,2842685.12230184,C17045034C8B3B5E,宜兰县,东北部,,台湾省,宜兰县,121.762776,24.730552
13479774.2107535,2843544.29252357,13479774.2107535,2843544.29252357,D08465079E3185CB,育乐公园,台湾省新竹县,,台湾省,新竹县,121.090872,24.737562
13413938.9733424,2723736.7911118,13413938.9733424,2723736.7911118,81AC45058F8C3A69,莿桐邮局,莿桐乡中山路71号,(05)5842-419,台湾省,云林县,120.499464,23.756272
13558490.4490832,2837088.83106918,13558490.4490832,2837088.83106918,D1444507DB0E790E,宜兰县五结乡乡民代表会,五结乡五结村五结路1号2楼,03-9501472,台湾省,宜兰县,121.797992,24.684882
13418993.7687803,2726303.04557449,13418993.7687803,2726303.04557449,40AE6087AD24660C,莿桐饶平邮局,莿桐乡永基路24-12号,(05)5711-045,台湾省,云林县,120.544872,23.77737
13558532.3052117,2837066.53333402,13558532.3052117,2837066.53333402,D1B0448314D943E8,宜兰县五结乡公所,五结乡五结路二段343号,03-9501115,台湾省,宜兰县,121.798368,24.6847
13557851.920484,2830921.68447565,13557851.920484,2830921.68447565,512C2181DCD3B141,宜兰县冬山乡乡民代表会,冬山乡南兴村冬山路100号,03-9591261,台湾省,宜兰县,121.792256,24.634534
13466104.1772841,2851982.17863528,13466104.1772841,2851982.17863528,D0700107840A0431,消防博物馆,新竹中山路4号,03-5222050,台湾省,新竹市,120.968072,24.806386
13557851.920484,2830921.68447565,13557851.920484,2830921.68447565,40BA418693F97DB6,宜兰县冬山乡公所,冬山乡冬山路100号,03-9591105,台湾省,宜兰县,121.792256,24.634534
13536281.765392,2738361.67559703,13536281.765392,2738361.67559703,510A2403CA8192E2,海月民宿,寿丰乡盐寮村盐寮176号,03-8671397,台湾省,花莲县,121.598488,23.876462
13531742.6018354,2882371.39363011,13531742.6018354,2882371.39363011,11CA05057BE2CF2B,松山总医院,健康路131号,02-27642151,台湾省,台北市,121.557712,25.05394
13559128.0871265,2810293.97077374,13559128.0871265,2810293.97077374,C0120181B352F742,宜兰县南澳乡公所,南澳乡苏花路二段381号,03-9981915,台湾省,宜兰县,121.80372,24.465984
13527409.1566978,2877350.55612439,13527409.1566978,2877350.55612439,81324104C6B7B324,风雅颂精品汽车旅馆,永和区竹林路70号1楼,02-29251665,台湾省,新北市,121.518784,25.013074
13531742.6018354,2882371.39363011,13531742.6018354,2882371.39363011,90AE6183F63F53F8,松山总医院附设停车场,健康路131号,,台湾省,台北市,121.557712,25.05394
13559099.5893368,2810316.22961713,13559099.5893368,2810316.22961713,51DE0082AEB53C50,宜兰县南澳乡民代表会,南澳乡南澳村苏花路二段377号,03-9981034,台湾省,宜兰县,121.803464,24.466166
13553229.9352263,2846281.94907042,13553229.9352263,2846281.94907042,51B46084CAFB47B6,宜兰县博物馆家族协会,宜兰市旧城西路66号,03-9359748,台湾省,宜兰县,121.750736,24.759896
13554563.988004,2842685.85766221,13554563.988004,2842685.85766221,00764084D63AA76C,宜兰县,台湾省宜兰县,,台湾省,宜兰县,121.76272,24.730558
13550166.4228397,2844260.1004175,13550166.4228397,2844260.1004175,9032658180AEC256,宜兰县员山乡乡民代表会,员山乡员山路一段322号,03-9223520,台湾省,宜兰县,121.723216,24.743402
13550166.4228397,2844260.1004175,13550166.4228397,2844260.1004175,1138200689205860,宜兰县员山乡公所,员山乡员山村员山路一段322号,03-9231991,台湾省,宜兰县,121.723216,24.743402
13557139.4757429,2844642.04181052,13557139.4757429,2844642.04181052,C154218599173EAF,宜兰县壮围乡乡民代表会,壮围乡壮志路254号1楼,03-9385431,台湾省,宜兰县,121.785856,24.746518
13557130.5701837,2844694.01403661,13557130.5701837,2844694.01403661,C14C458433873C80,宜兰县壮围乡公所,壮围乡壮志路1号,03-9383012,台湾省,宜兰县,121.785776,24.746942
13537482.2347807,2836157.2545232,13537482.2347807,2836157.2545232,40E660819C33E37D,宜兰县大同乡乡民代表会,大同乡仑埤村朝阳37-1号2楼,03-9801171,台湾省,宜兰县,121.609272,24.677278
13537456.4086588,2836164.11495291,13537456.4086588,2836164.11495291,512C000799A6DDB7,宜兰县大同乡公所,大同乡仑埤村朝阳38号,03-9801004,台湾省,宜兰县,121.60904,24.677334
13495538.8317616,2874594.0204879,13495538.8317616,2874594.0204879,410C25851C4CBB49,万能科技大学,中坜市万能路1号,03-4515811,台湾省,桃园县,121.232488,24.990632
13554653.9341525,2842790.76943844,13554653.9341525,2842790.76943844,813A440173A3FCBA,宜兰县政府停车场,宜兰市县政北路1号,,台湾省,宜兰县,121.763528,24.731414
13516947.796231,2712666.69173144,13516947.796231,2712666.69173144,90EA6580333C1438,光复邮局,光复乡中正路一段124号,(03)8701-048,台湾省,花莲县,121.424808,23.665222
13411210.3099841,2590473.46439732,13411210.3099841,2590473.46439732,818260833C911E25,武威公园,台湾省屏东县,,台湾省,屏东县,120.474952,22.656026
13553650.2776235,2846130.42982926,13553650.2776235,2846130.42982926,417E65802F2B9886,宜兰县政府卫生局,宜兰市圣後街141号,03-9322634,台湾省,宜兰县,121.754512,24.75866
13554568.4407836,2842685.85766221,13554568.4407836,2842685.85766221,419A0506A62E8B0E,宜兰县政府地政处,宜兰市县政北路1号,03-9251000,台湾省,宜兰县,121.76276,24.730558
13506792.7870029,2824177.02445765,13506792.7870029,2824177.02445765,00C20484A64DB70F,司马库斯民宿群,尖石乡玉峰村斯马库斯5号,03-5847688,台湾省,新竹县,121.333584,24.579448
13554568.4407836,2842685.85766221,13554568.4407836,2842685.85766221,508601832AB5AF2D,宜兰县政府,宜兰市县政北路1号,03-9251000,台湾省,宜兰县,121.76276,24.730558
13554570.2218954,2842686.10278234,13554570.2218954,2842686.10278234,9154450671B3B2A8,宜兰县政府教育局,宜兰市县政北路1号,03-9251000,台湾省,宜兰县,121.762776,24.73056
13552612.7799693,2844938.92328054,13552612.7799693,2844938.92328054,50DA01018B202F46,宜兰县政府文化局,宜兰市复兴路二段101号,03-9322440,台湾省,宜兰县,121.745192,24.74894
13554568.4407836,2842685.85766221,13554568.4407836,2842685.85766221,005065870F8A2CC5,宜兰县政府民政局,宜兰市县政北路1号3楼,03-9251000,台湾省,宜兰县,121.76276,24.730558
13554568.4407836,2842685.61254208,13554568.4407836,2842685.61254208,00C2408087004571,宜兰县政府邮局,宜兰市县政北路1号,(03)925-2917,台湾省,宜兰县,121.76276,24.730556
13552609.2177456,2844940.63937522,13552609.2177456,2844940.63937522,50BC0485A1FA1A6F,宜兰县文化中心,宜兰市复兴路二段101号,,台湾省,宜兰县,121.74516,24.748954
13552728.5522397,2845801.16263029,13552728.5522397,2845801.16263029,010C0586FE5A9E63,宜兰县机关学校员工消费合作社,宜兰市三清路96号,039325354,台湾省,宜兰县,121.746232,24.755974
13562693.8730556,2834073.54154798,13562693.8730556,2834073.54154798,409005078C52C5B9,宜兰县环境保护局,台湾省宜兰县,03-9907755,台湾省,宜兰县,121.835752,24.660268
13555508.8678418,2854089.43802408,13555508.8678418,2854089.43802408,41D06007DF5D2EAD,宜兰县礁溪乡乡民代表会,礁溪乡中山路二段1号,03-9882062,台湾省,宜兰县,121.771208,24.823568
13557753.0687762,2831104.64932831,13557753.0687762,2831104.64932831,C05065860141922B,宜兰县立图书馆冬山分馆,冬山乡中正路20号,,台湾省,宜兰县,121.791368,24.636028
13559128.0871265,2810293.97077374,13559128.0871265,2810293.97077374,817641802AAE11D4,宜兰县立图书馆南澳分馆,南澳乡苏花路二段381号3楼,,台湾省,宜兰县,121.80372,24.465984
13550100.5217011,2844475.58478894,13550100.5217011,2844475.58478894,D0B4000096C14A1F,宜兰县立图书馆员山分馆,员山乡复兴路20号,,台湾省,宜兰县,121.722624,24.74516
13561474.7019924,2858096.76004296,13561474.7019924,2858096.76004296,911E24032DAF5A8F,宜兰县立图书馆头城分馆,头城镇青云路三段126号,,台湾省,宜兰县,121.8248,24.856236
13553617.3270542,2845375.06270342,13553617.3270542,2845375.06270342,91B82083C4D0EC91,宜兰县立图书馆宜兰分馆,宜兰市民权路1-5号,,台湾省,宜兰县,121.754216,24.752498
13555125.0382375,2835237.98480402,13555125.0382375,2835237.98480402,C1E44405EDCBDAEE,宜兰县立图书馆罗东分馆,罗东镇体育路40号2楼,,台湾省,宜兰县,121.76776,24.669774
13555026.1865297,2852437.40630021,13555026.1865297,2852437.40630021,91042401BE46EA6C,宜兰县警察局三城派出所,礁溪乡三民村礁溪路三段195号,03-9881961,台湾省,宜兰县,121.766872,24.810098
13542250.2712104,2834834.71921825,13542250.2712104,2834834.71921825,505C0084380C86A3,宜兰县警察局三星分局,三星乡三星路五段6号,03-9891564,台湾省,宜兰县,121.652104,24.666482
13542250.2712104,2834834.71921825,13542250.2712104,2834834.71921825,00CA250394A3735A,宜兰县警察局三星派出所,三星乡三星路五段6号,03-9892561,台湾省,宜兰县,121.652104,24.666482
13562393.7557084,2816969.88689826,13562393.7557084,2816969.88689826,C11464876223E26B,宜兰县警察局东澳派出所,南澳乡东岳村苏花路三段161号,03-9986080,台湾省,宜兰县,121.833056,24.520558
13536756.4317007,2885981.59240524,13536756.4317007,2885981.59240524,D1206483BFBD433B,大湖公园,内湖区成功路五段31号,,台湾省,台北市,121.602752,25.083316
13553534.5053531,2846455.04571179,13553534.5053531,2846455.04571179,404C248411C91274,宜兰县警察局中山派出所,宜兰市北门里中山路219号,039-323107,台湾省,宜兰县,121.753472,24.761308
13519894.6457913,2880138.31136127,13519894.6457913,2880138.31136127,50F801804B8838E8,宏安中医医院,新庄区中正路213号4楼,02-29970022,台湾省,新北市,121.45128,25.035766
13557846.5771485,2855996.05932389,13557846.5771485,2855996.05932389,C0C26482B0C86926,宜兰县警察局二城派出所,头城镇二城里二城路41号,039-882654,台湾省,宜兰县,121.792208,24.839112
13479783.1163127,2843633.76667177,13479783.1163127,2843633.76667177,119A6101CFC1A5E3,宏安中医医院,竹东镇仁爱路342号,03-5965228,台湾省,新竹县,121.090952,24.738292
13529713.0248793,2884093.79877082,13529713.0248793,2884093.79877082,118025038E0EBCF1,雅庄旅馆,民族东路438号B1-4楼,02-25075999,台湾省,台北市,121.53948,25.067956
13555137.5060205,2839397.68050654,13555137.5060205,2839397.68050654,51E24005B9964117,宜兰县警察局二结派出所,五结乡西河路1号,03-9591476,台湾省,宜兰县,121.767872,24.703726
13558478.8718562,2837418.89036322,13558478.8718562,2837418.89036322,417641812C62A4F9,宜兰县警察局五结分驻所,五结乡五结村国民路17号,039-504381,台湾省,宜兰县,121.797888,24.687576
13555302.2588669,2836299.60907109,13555302.2588669,2836299.60907109,00904080A69457EE,宜兰县警察局公正派出所,罗东镇集祥里公正路159号,039-542029,台湾省,宜兰县,121.769352,24.67844
13409644.7126656,2729219.6275945,13409644.7126656,2729219.6275945,C1442002A0201FA6,育仁医院,西螺镇延平路162号,05-5862686,台湾省,云林县,120.460888,23.801344
13547067.288216,2840779.92265324,13547067.288216,2840779.92265324,11EE418099D6FF4D,宜兰县警察局内城派出所,员山乡蓁巷村员山路二段235号,039-221996,台湾省,宜兰县,121.695376,24.715006
13557834.9999214,2830932.7063928,13557834.9999214,2830932.7063928,414260070BB52262,宜兰县警察局冬山分驻所,冬山乡冬山路168号,03-9591651,台湾省,宜兰县,121.792104,24.634624
13429683.1115643,2771376.33934676,13429683.1115643,2771376.33934676,C1460180753C9FFB,悦豪汽车旅馆,南屯区惠中路三段83号,04-22583366,台湾省,台中市,120.640896,24.147372
13561278.7796886,2834771.75586791,13561278.7796886,2834771.75586791,50F8258230B7A0BF,宜兰县警察局利泽派出所,五结乡利泽村利泽路6号,039-503512,台湾省,宜兰县,121.82304,24.665968
13511857.378556,2807087.81028084,13511857.378556,2807087.81028084,4150650502459B05,宜兰县警察局南山派出所,大同乡埤南巷7号,03-9809175,台湾省,宜兰县,121.37908,24.439766
13566073.532796,2824533.49173303,13566073.532796,2824533.49173303,01A44082D8E9F6E8,宜兰县警察局南方澳派出所,苏澳镇南安里渔港路84号,039-963580,台湾省,宜兰县,121.866112,24.58236
13559089.7932216,2810262.17248186,13559089.7932216,2810262.17248186,40200581A609EB51,宜兰县警察局南澳分驻所,南澳乡南澳村苏花路二段373号,03-9981120,台湾省,宜兰县,121.803376,24.465724
13550579.6407895,2844479.75232104,13550579.6407895,2844479.75232104,504A2185AFAE9127,宜兰县警察局员山分驻所,员山乡员山路一段205号,03-9222015,台湾省,宜兰县,121.726928,24.745194
13554414.3746083,2849706.24472577,13554414.3746083,2849706.24472577,D0FE440296F2193A,宜兰县警察局四城派出所,礁溪乡吴沙村礁溪路一段157号,039-284072,台湾省,宜兰县,121.761376,24.787826
13519037.9309901,2897649.38590183,13519037.9309901,2897649.38590183,C1BE0105E040E9E5,水碓立体停车场,淡水区水碓里中山北路,,台湾省,新北市,121.443584,25.178208
13445761.2082585,2721121.09439918,13445761.2082585,2721121.09439918,81BC24807A3F6346,德亿茶庄民宿,鹿谷乡凤凰村凤园路13号,049-2752193,台湾省,南投县,120.785328,23.734764
13517387.7308586,2812813.58265645,13517387.7308586,2812813.58265645,0132018325CFF024,宜兰县警察局四季派出所,大同乡四季村和勳巷12号,039-809435,台湾省,宜兰县,121.42876,24.486584
13531160.1782596,2883366.02906886,13531160.1782596,2883366.02906886,91802084E3CCAD28,松山机场停车场,台湾省台北市,,台湾省,台北市,121.55248,25.062034
13525099.9451808,2823448.69160493,13525099.9451808,2823448.69160493,41F82086E3361EF9,宜兰县警察局土场派出所,大同乡太平村土场巷20号,03-9809612,台湾省,宜兰县,121.49804,24.573498
13531074.6848906,2883414.69342252,13531074.6848906,2883414.69342252,916E0103EFCA7417,松山机场第一号停车场,敦化北路340号,,台湾省,台北市,121.551712,25.06243
13557190.2374307,2844625.3715114,13557190.2374307,2844625.3715114,D08625065B59C270,宜兰县警察局壮围分驻所,壮围乡五结村壮五路158号,03-9882214,台湾省,宜兰县,121.786312,24.746382
13531202.924944,2883415.92232238,13531202.924944,2883415.92232238,11022084D45F1EF8,松山机场第二号停车场,台湾省台北市,02-87703456,台湾省,台北市,121.552864,25.06244
13537447.5030996,2836216.05830644,13537447.5030996,2836216.05830644,C1740082642F9183,宜兰县警察局大同分驻所,大同乡仑埤村朝阳39号,039-801176,台湾省,宜兰县,121.60896,24.677758
13531102.2921244,2883417.64278234,13531102.2921244,2883417.64278234,90386187E4D1C789,松山机场邮局,敦化北路340-9号,02-27133365,台湾省,台北市,121.55196,25.062454
13550795.1553237,2838082.95109284,13550795.1553237,2838082.95109284,407401824269B6E0,宜兰县警察局大洲派出所,三星乡上将路二段468号,03-9573517,台湾省,宜兰县,121.728864,24.692996
13466516.504678,2850618.0489045,13466516.504678,2850618.0489045,015E4587E2BFE332,第七停车场,西大路,,台湾省,新竹市,120.971776,24.795262
13547316.6438753,2844219.65147244,13547316.6438753,2844219.65147244,91164504391E4C1A,宜兰县警察局大湖派出所,员山乡逸仙村大安路120号,039-221995,台湾省,宜兰县,121.697616,24.743072
13568969.6206685,2868356.39428893,13568969.6206685,2868356.39428893,C0E24487CE5350D4,宜兰县警察局大溪派出所,头城镇大溪里滨海路五段187号,03-9781205,台湾省,宜兰县,121.892128,24.939834
13560600.1760727,2851216.46543419,13560600.1760727,2851216.46543419,11B6208323E5094B,宜兰县警察局大福派出所,壮围乡大福村壮滨路六段200号,03-9301994,台湾省,宜兰县,121.816944,24.800142
13572224.6025793,2871354.42634663,13572224.6025793,2871354.42634663,9042400358F8B0AB,宜兰县警察局大里派出所,头城镇大里里大里路94号,039-781139,台湾省,宜兰县,121.921368,24.964252
13392845.265671,2719285.93767934,13392845.265671,2719285.93767934,401A6586F690B6DF,褒忠乡三民路停车场,褒忠乡三民路147巷,,台湾省,云林县,120.309976,23.719672
13547671.085134,2834960.40170105,13547671.085134,2834960.40170105,4028448143BCCDEF,宜兰县警察局大隐派出所,三星乡三星路二段350号,03-9898910,台湾省,宜兰县,121.7008,24.667508
13560758.6950276,2835468.28705727,13560758.6950276,2835468.28705727,C06865866A84422B,菁仔地民宿,五结乡协和村亲河路一段180巷72弄11号,03-9504431,台湾省,宜兰县,121.818368,24.671654
13407738.0324273,2690241.53613923,13407738.0324273,2690241.53613923,819E6505CC4DAF72,日统客运嘉义站(营业站),林森西路281号(台湾中油加油站),05-2236061,台湾省,嘉义市,120.44376,23.480584
13529045.9984904,2814241.62740545,13529045.9984904,2814241.62740545,406C64872C1FB0C2,宜兰县警察局太平山派出所,南澳乡太平村太平巷94-2号,039-809802,台湾省,宜兰县,121.533488,24.498258
13561691.9976384,2858890.05752426,13561691.9976384,2858890.05752426,D0E02502907F06A8,宜兰县警察局头城分驻所,头城镇武营里开兰路283号,03-9771125,台湾省,宜兰县,121.826752,24.862702
13393035.8446392,2716088.17508611,13393035.8446392,2716088.17508611,40DA64029C87527B,褒忠邮局,褒忠乡三民路44号,(05)6972-043,台湾省,云林县,120.311688,23.69337
13525959.3316497,2878218.32667512,13525959.3316497,2878218.32667512,D1826585DA9C28ED,马场町纪念公园,台湾省台北市,,台湾省,台北市,121.50576,25.020138
13559900.1991146,2838275.06851325,13559900.1991146,2838275.06851325,40104402825E72A0,宜兰县警察局孝威派出所,五结乡孝威西路14-2号,03-9503506,台湾省,宜兰县,121.810656,24.694564
13525945.0827549,2878247.07304321,13525945.0827549,2878247.07304321,D1266086561BCACF,马场町纪念公园平面停车场,台湾省台北市,,台湾省,台北市,121.505632,25.020372
13553742.8954399,2845722.2180158,13553742.8954399,2845722.2180158,D02021039DFCA010,宜兰县警察局宜兰分局,宜兰市光复路50号,03-9355385,台湾省,宜兰县,121.755344,24.75533
13553571.908702,2844963.68409391,13553571.908702,2844963.68409391,41784406DBA27458,宜兰县警察局,宜兰市中山路二段167号,03-9325147,台湾省,宜兰县,121.753808,24.749142
13546321.8929056,2827678.64640006,13546321.8929056,2827678.64640006,915061833DC7BC18,宜兰县警察局寒溪派出所,大同乡寒溪村寒溪巷65-2号,039-517465,台湾省,宜兰县,121.68868,24.60805
13553066.9634918,2835236.02479974,13553066.9634918,2835236.02479974,10782184B7375D23,宜兰县警察局广兴派出所,冬山乡广兴村广兴路193号,039-512210,台湾省,宜兰县,121.749272,24.669758
13555686.9790271,2845126.2238976,13555686.9790271,2845126.2238976,417040043ABAEA45,宜兰县警察局延平派出所,宜兰市延平里东港路22号,03-9381784,台湾省,宜兰县,121.772808,24.750468
13555539.1467433,2835975.94428306,13555539.1467433,2835975.94428306,40E0008663498782,宜兰县警察局开罗派出所,罗东镇大新里中正路126号,039-542121,台湾省,宜兰县,121.77148,24.675798
13559039.0315338,2846848.56593586,13559039.0315338,2846848.56593586,80586501D3B79F1C,宜兰县警察局忠孝派出所,壮围乡忠孝村顺和路77号,039-301984,台湾省,宜兰县,121.80292,24.764518
13416247.2943035,2750167.60571828,13416247.2943035,2750167.60571828,51DC21019373CA9D,魔菇部落休闲广场,埔心乡埤脚村柳桥东路829号,886-4-8521898,台湾省,彰化县,120.5202,23.973404
13550834.3397844,2842521.62806024,13550834.3397844,2842521.62806024,D08A0586BD806684,宜兰县警察局惠好派出所,员山乡尚惠路63号,03-9221994,台湾省,宜兰县,121.729216,24.729218
13555035.9826449,2835648.36623733,13555035.9826449,2835648.36623733,51006586A98DB35D,宜兰县警察局成功派出所,台湾省宜兰县,03-9542471,台湾省,宜兰县,121.76696,24.673124
13561070.3896018,2828521.30002451,13561070.3896018,2828521.30002451,00DC4487A70F44A7,宜兰县警察局新城派出所,苏澳镇新城南路26号,039-969827,台湾省,宜兰县,121.821168,24.614932
13553593.2820442,2845977.68623005,13553593.2820442,2845977.68623005,80582084AC9D9DD0,宜兰县警察局新民派出所,宜兰市新民里新民路143号,039-323108,台湾省,宜兰县,121.754,24.757414
13553909.4293981,2847472.33471736,13553909.4293981,2847472.33471736,C0E04485EE63DBD3,宜兰县警察局新生派出所,宜兰市中山路五段156号,03-9284087,台湾省,宜兰县,121.75684,24.769606
13522323.1918024,2832855.29517001,13522323.1918024,2832855.29517001,113A6184183D23D7,宜兰县警察局明池派出所,大同乡太平村黑帽巷6号,03-9801727,台湾省,宜兰县,121.473096,24.650322
13534221.9095343,2833583.5856286,13534221.9095343,2833583.5856286,00062504FA29EF6F,宜兰县警察局松罗派出所,大同乡松罗村松罗西巷16号,039-801196,台湾省,宜兰县,121.579984,24.656268
13549656.1342939,2846169.41279096,13549656.1342939,2846169.41279096,D0EE4085CEF7CF77,宜兰县警察局枕山派出所,员山乡永同路三段18号,03-9221993,台湾省,宜兰县,121.718632,24.758978
13542297.4706745,2836820.77034386,13542297.4706745,2836820.77034386,D0342500670E3F4B,宜兰县警察局枫林派出所,三星乡桂林村万德路100-1号,03-9891798,台湾省,宜兰县,121.652528,24.682694
13565784.9926759,2863468.83046835,13565784.9926759,2863468.83046835,402C210764DF2EF5,宜兰县警察局梗枋派出所,头城镇更新路238号,039-775088,台湾省,宜兰县,121.86352,24.900016
13527140.208808,2882484.93653365,13527140.208808,2882484.93653365,C18A00043FE4015E,和泰大饭店,太原路156-2号5-6楼,02-25558885-7,台湾省,台北市,121.516368,25.054864
13527711.9457128,2888351.25617632,13527711.9457128,2888351.25617632,107A418336F49F20,德仁公园,台湾省台北市,,台湾省,台北市,121.521504,25.102594
13556179.4564543,2808265.12667142,13556179.4564543,2808265.12667142,109A2087064C2796,宜兰县警察局武塔派出所,南澳乡武塔村新溪路5号,039-981902,台湾省,宜兰县,121.777232,24.449394
13392200.5031803,2591434.41382203,13392200.5031803,2591434.41382203,D11C000567124D27,金哈妮汽车旅馆(欧洲旅馆),左营区正心街86号,07-5561166,台湾省,高雄市,120.304184,22.663992
13552950.3006654,2845801.40780054,13552950.3006654,2845801.40780054,80A86486A1F0D589,宜兰县警察局民族派出所,宜兰市三清路33号,03-9322223,台湾省,宜兰县,121.748224,24.755976
13553742.8954399,2845722.2180158,13553742.8954399,2845722.2180158,5150410697ECA354,宜兰县警察局民权派出所,宜兰市昇平里光复路50号,039-323105,台湾省,宜兰县,121.755344,24.75533
13439648.4323801,2776298.37322151,13439648.4323801,2776298.37322151,90404407BD1ACDB9,大坑风景区七号步道口,台湾省台中市,04-22394272,台湾省,台中市,120.730416,24.187712
13564562.259389,2828150.53651314,13564562.259389,2828150.53651314,40F46403097933C5,宜兰县警察局港边派出所,苏澳镇港边里滨海路一段195号,03-9905608,台湾省,宜兰县,121.852536,24.611904
13440013.5603099,2774998.28779752,13440013.5603099,2774998.28779752,D0E064016BD3233C,大坑风景区九号步道口,台湾省台中市,04-22394272,台湾省,台中市,120.733696,24.177058
13551987.609709,2793628.91198891,13551987.609709,2793628.91198891,41FC0407CC0F8FF8,宜兰县警察局澳花派出所,南澳乡澳花村中央路50号,039-985152,台湾省,宜兰县,121.739576,24.329648
13439407.091724,2776709.14175889,13439407.091724,2776709.14175889,10FE0085A93130BD,大坑风景区八号步道口,台湾省台中市,04-22394272,台湾省,台中市,120.728248,24.191078
13435161.8116232,2766982.71763255,13435161.8116232,2766982.71763255,4040450151E2CD22,达明眼科医院,大里区中兴路二段490号,04-24851437,台湾省,台中市,120.690112,24.111352
13532707.0739036,2831566.35751203,13532707.0739036,2831566.35751203,10F44081CBAD8B33,宜兰县警察局牛斗派出所,大同乡复兴村泰雅1巷52号,03-9898910,台湾省,宜兰县,121.566376,24.639798
13439696.5224001,2776309.60026264,13439696.5224001,2776309.60026264,41BA4003BE34B249,大坑风景区六号步道口,台湾省台中市,04-22394272,台湾省,台中市,120.730848,24.187804
13528719.1644655,2826630.59788775,13528719.1644655,2826630.59788775,917800860FF6A707,宜兰县警察局码仑派出所,大同乡乐水村码仑路59号,039-801422,台湾省,宜兰县,121.530552,24.59949
13440021.5753132,2775000.2401628,13440021.5753132,2775000.2401628,90286181A258AB70,大坑风景区十号步道口,台湾省台中市,04-22394272,台湾省,台中市,120.733768,24.177074
13557307.790813,2811322.80324815,13557307.790813,2811322.80324815,90A620801C9EC956,宜兰县警察局碧候派出所,南澳乡碧候村信义路78号,039-981903,台湾省,宜兰县,121.787368,24.474396
13445666.8093303,2776617.12671182,13445666.8093303,2776617.12671182,90C841057AB5DA80,大坑风景区大坑一号步道口,台湾省台中市,04-22390685,台湾省,台中市,120.78448,24.190324
13555817.0001923,2854529.51953288,13555817.0001923,2854529.51953288,817E4100A52761AB,宜兰县警察局礁溪分局,礁溪乡中山路二段157号,03-9882053,台湾省,宜兰县,121.773976,24.827156
13445766.5515941,2775339.22329569,13445766.5515941,2775339.22329569,D1EE4103FED4F488,大坑风景区大坑三号步道口,台湾省台中市,04-22390685,台湾省,台中市,120.785376,24.179852
13465712.3326765,2851582.88455682,13465712.3326765,2851582.88455682,00200180F2BA8ECA,杨氏节孝坊,新竹石坊街4号,,台湾省,新竹市,120.964552,24.80313
13555817.0001923,2854529.51953288,13555817.0001923,2854529.51953288,117860021A15BF3B,宜兰县警察局礁溪派出所,礁溪乡中山路二段157号,03-9882214,台湾省,宜兰县,121.773976,24.827156
13445796.8304956,2775884.44274873,13445796.8304956,2775884.44274873,109A4082C3C37C30,大坑风景区大坑二号步道口,台湾省台中市,04-22390685,台湾省,台中市,120.785648,24.18432
13538839.4420125,2834282.02255418,13538839.4420125,2834282.02255418,50C0608005A8C342,宜兰县警察局福山派出所,三星乡天福村三星路七段310号,03-9893224,台湾省,宜兰县,121.621464,24.66197
13447098.8232599,2777061.09823188,13447098.8232599,2777061.09823188,91E24500F9AAB984,大坑风景区大坑五号步道入口,台湾省台中市,04-22390685,台湾省,台中市,120.797344,24.193962
13559595.6289878,2858931.77242782,13559595.6289878,2858931.77242782,00FC250728B344C2,宜兰县警察局福成派出所,头城镇福城里福成路5号,039-771896,台湾省,宜兰县,121.80792,24.863042
13454982.0243199,2805781.47094592,13454982.0243199,2805781.47094592,414C61829C77EF11,大湖地区农会乡村休闲酒庄,大湖乡富兴村八寮湾2-7号,037-996736,台湾省,苗栗县,120.86816,24.429082
13445739.8349163,2774470.91408772,13445739.8349163,2774470.91408772,91500085FCAA2214,大坑风景区大坑四号登山步道入口,台湾省台中市,04-22390685,台湾省,台中市,120.785136,24.172736
13541835.2721487,2839953.74832996,13541835.2721487,2839953.74832996,D18A408416B052A5,宜兰县警察局粗坑派出所,员山乡粗坑路57-1号,03-9221996,台湾省,宜兰县,121.648376,24.708264
13407077.2399299,2689329.10644977,13407077.2399299,2689329.10644977,11E0048137A91906,嘉宾大饭店,垂杨路860号,05-2290055,台湾省,嘉义市,120.437824,23.473066
13555302.2588669,2836299.60907109,13555302.2588669,2836299.60907109,11AA0082412B8D4F,宜兰县警察局罗东分局,罗东镇集祥里公正路159号,039-542071,台湾省,宜兰县,121.769352,24.67844
13557537.554242,2848535.30149446,13557537.554242,2848535.30149446,80C66501E6CFEA10,宜兰县警察局美城派出所,壮围乡美城村土围路55号,039-303691,台湾省,宜兰县,121.789432,24.778276
13563752.744052,2826221.19280205,13563752.744052,2826221.19280205,014E6000503C4803,宜兰县警察局苏澳分局,苏澳镇中山路一段252号,03-9951356,台湾省,宜兰县,121.845264,24.596146
13563753.6346079,2826221.19280205,13563753.6346079,2826221.19280205,D1CA200225F05951,宜兰县警察局苏澳派出所,苏澳镇中山路一段252号,03-9962126,台湾省,宜兰县,121.845272,24.596146
